VIN,Timestamp,Latitude,Longitude,Speed,Weight_lbs,trip_id
Truck 12,2024-10-16 14:49:27,33.038948,-80.14586,46.509926,56791.079,Truck 12_7751
Truck 12,2024-10-16 14:49:52,33.039795,-80.14967,65.98294,56791.079,Truck 12_7751
Truck 12,2024-10-16 14:50:11,33.042595,-80.15285,96.238532,56791.079,Truck 12_7751
Truck 12,2024-10-16 14:50:14,33.043083,-80.153426,63.0,37743.139,Truck 12_7751
Truck 12,2024-10-16 14:51:49,33.061153,-80.17526,109.43512,37743.139,Truck 12_7751
Truck 12,2024-10-16 14:54:05,33.083435,-80.209335,95.594796,37743.139,Truck 12_7751
Truck 12,2024-10-16 14:55:14,33.09196,-80.22721,63.0,37743.139,Truck 12_7751
Truck 12,2024-10-16 14:55:59,33.09846,-80.23872,104.768034,37743.139,Truck 12_7751
Truck 12,2024-10-16 14:58:13,33.118076,-80.27145,101.227486,37743.139,Truck 12_7751
Truck 12,2024-10-16 14:59:58,33.132698,-80.30065,109.43512,37743.139,Truck 12_7751
Truck 12,2024-10-16 15:01:58,33.149,-80.334526,109.43512,37743.139,Truck 12_7751
Truck 12,2024-10-16 15:03:54,33.16901,-80.36296,108.147648,37743.139,Truck 12_7751
Truck 12,2024-10-16 15:05:14,33.18408,-80.381766,68.0,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:05:55,33.192127,-80.390884,109.596054,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:07:55,33.216232,-80.41725,109.596054,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:10:14,33.236082,-80.455125,68.0,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:10:16,33.23639,-80.45556,109.43512,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:11:59,33.257427,-80.473946,37.336688,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:13:55,33.271564,-80.48946,105.250836,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:15:14,33.284928,-80.509136,68.0,38162.018,Truck 12_7751
Truck 12,2024-10-16 15:16:06,33.293037,-80.52314,109.274186,38162.018,Truck 12_7751
Truck 12,2024-10-16 15:18:15,33.319675,-80.54876,69.684422,38162.018,Truck 12_7751
Truck 12,2024-10-16 15:18:23,33.320816,-80.54986,79.340462,38162.018,Truck 12_7751
Truck 12,2024-10-16 15:20:14,33.342355,-80.573039,68.0,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:20:17,33.34302,-80.5737,109.274186,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:22:17,33.366257,-80.6002,108.147648,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:24:17,33.385387,-80.630035,103.480562,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:25:14,33.394636,-80.644428,68.0,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:26:15,33.406403,-80.65773,105.733638,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:27:09,33.415585,-80.66968,93.019852,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:29:08,33.433937,-80.69663,105.572704,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:30:14,33.444808,-80.712691,65.0,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:31:01,33.45226,-80.72309,88.674634,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:33:03,33.471622,-80.747536,103.641496,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:35:08,33.498123,-80.76783,104.285232,38228.156,Truck 12_7751
Truck 12,2024-10-16 15:35:14,33.499255,-80.768805,63.0,38360.434,Truck 12_7751
Truck 12,2024-10-16 15:36:53,33.517864,-80.78899,99.940014,38360.434,Truck 12_7751
Truck 12,2024-10-16 15:39:07,33.54436,-80.81186,98.491608,38360.434,Truck 12_7751
Truck 12,2024-10-16 15:41:02,33.566742,-80.831566,107.342978,38360.434,Truck 12_7751
Truck 12,2024-10-16 15:43:02,33.593132,-80.85448,110.078856,38360.434,Truck 12_7751
Truck 12,2024-10-16 15:44:55,33.62007,-80.86882,104.285232,38360.434,Truck 12_7751
Truck 12,2024-10-16 15:46:55,33.650375,-80.88329,104.446166,38360.434,Truck 12_7751
Truck 12,2024-10-16 15:48:55,33.678688,-80.901924,108.63045,38360.434,Truck 12_7751
Truck 12,2024-10-16 15:50:14,33.697074,-80.913541,68.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 15:50:55,33.707596,-80.918564,109.113252,38580.896,Truck 12_7751
Truck 12,2024-10-16 15:53:02,33.73714,-80.935715,104.446166,38580.896,Truck 12_7751
Truck 12,2024-10-16 15:55:04,33.763123,-80.9589,109.917922,38580.896,Truck 12_7751
Truck 12,2024-10-16 15:55:14,33.764152,-80.961933,67.0,38514.757,Truck 12_7751
Truck 12,2024-10-16 15:55:40,33.766346,-80.96898,92.53705,38514.757,Truck 12_7751
Truck 12,2024-10-16 15:57:26,33.78402,-80.98828,102.354024,38514.757,Truck 12_7751
Truck 12,2024-10-16 15:59:26,33.811886,-81.00778,109.917922,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:01:40,33.845325,-81.025024,109.917922,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:03:43,33.876774,-81.03643,106.860176,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:05:19,33.900776,-81.048035,109.596054,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:07:32,33.927258,-81.064674,108.308582,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:08:00,33.928875,-81.05654,102.19309,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:09:45,33.929417,-81.02356,106.860176,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:10:14,33.933092,-81.015448,66.0,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:11:53,33.95001,-80.99326,99.296278,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:12:28,33.951004,-80.98305,98.813476,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:14:45,33.965443,-80.95288,100.905618,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:16:29,33.99104,-80.95402,97.686938,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:18:46,34.021324,-80.94636,97.204136,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:20:14,34.041531,-80.936197,64.0,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:20:26,34.043896,-80.93384,101.871222,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:22:38,34.071465,-80.92517,102.675892,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:24:47,34.09368,-80.954216,101.38842,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:25:14,34.099494,-80.9579,61.0,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:26:49,34.124348,-80.962166,108.63045,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:28:40,34.154095,-80.96432,108.147648,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:30:14,34.176409,-80.976288,67.0,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:30:36,34.18185,-80.97967,108.952318,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:32:51,34.21743,-80.984215,108.63045,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:34:47,34.24609,-80.99957,108.308582,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:35:14,34.253216,-80.998617,68.0,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:36:53,34.280087,-80.99723,100.100948,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:38:30,34.304653,-80.99833,104.768034,38647.035,Truck 12_7751
Truck 12,2024-10-16 16:40:14,34.332078,-81.004368,68.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 16:40:49,34.341503,-81.002205,108.63045,38580.896,Truck 12_7751
Truck 12,2024-10-16 16:42:54,34.37444,-80.99581,102.354024,38580.896,Truck 12_7751
Truck 12,2024-10-16 16:44:54,34.406723,-80.99453,109.113252,38580.896,Truck 12_7751
Truck 12,2024-10-16 16:45:14,34.412161,-80.99513,68.0,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:46:55,34.439587,-80.99356,109.756988,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:48:46,34.469254,-80.99614,99.940014,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:50:14,34.491474,-80.995961,67.0,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:50:38,34.497696,-80.99652,98.652542,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:52:52,34.52931,-80.99956,87.869964,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:54:41,34.55702,-81.008286,100.422816,38514.757,Truck 12_7751
Truck 12,2024-10-16 16:55:14,34.565326,-81.010039,66.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 16:56:41,34.588467,-81.0148,107.82578,38580.896,Truck 12_7751
Truck 12,2024-10-16 16:58:44,34.621014,-81.02148,109.917922,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:00:14,34.644711,-81.028437,66.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:03:05,34.691135,-81.02939,109.113252,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:05:06,34.72414,-81.03275,109.274186,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:05:14,34.726214,-81.033061,68.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:07:06,34.756668,-81.03621,109.596054,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:09:07,34.78946,-81.03826,108.308582,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:11:06,34.82181,-81.03279,109.113252,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:12:47,34.845936,-81.01872,109.596054,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:14:59,34.877815,-81.00094,108.63045,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:15:14,34.881804,-80.999966,68.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:16:53,34.90599,-80.98608,108.147648,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:18:59,34.93774,-80.971176,108.147648,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:20:14,34.957071,-80.979453,68.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:20:58,34.968422,-80.98428,108.147648,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:22:47,34.99411,-80.978714,101.227486,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:25:06,35.026665,-80.965836,89.157436,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:25:14,35.028147,-80.964833,56.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:26:47,35.050373,-80.95855,102.99776,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:29:04,35.08156,-80.940956,108.952318,38580.896,Truck 12_7751
Truck 12,2024-10-16 17:30:14,35.097055,-80.932102,59.0,38647.035,Truck 12_7751
Truck 12,2024-10-16 17:31:10,35.110104,-80.92708,98.491608,38647.035,Truck 12_7751
Truck 12,2024-10-16 17:33:10,35.13522,-80.9102,92.53705,38647.035,Truck 12_7751
Truck 12,2024-10-16 17:35:10,35.15704,-80.891914,85.29502,38647.035,Truck 12_7751
Truck 12,2024-10-16 17:35:14,35.157876,-80.89167,53.0,38647.035,Truck 12_7751
Truck 12,2024-10-16 17:37:14,35.17485,-80.8864,72.4203,38647.035,Truck 12_7751
Truck 12,2024-10-16 17:39:14,35.200005,-80.8816,88.674634,38647.035,Truck 12_7751
Truck 12,2024-10-16 17:40:14,35.212359,-80.873884,60.0,38999.774,Truck 12_7751
Truck 12,2024-10-16 17:41:16,35.224224,-80.86576,89.31837,38999.774,Truck 12_7751
Truck 12,2024-10-16 17:43:09,35.244335,-80.84651,91.249578,38999.774,Truck 12_7751
Truck 12,2024-10-16 17:45:14,35.270342,-80.84647,59.0,38933.636,Truck 12_7751
Truck 12,2024-10-16 17:45:19,35.27142,-80.84669,94.468258,38933.636,Truck 12_7751
Truck 12,2024-10-16 17:47:00,35.295483,-80.85074,103.641496,38933.636,Truck 12_7751
Truck 12,2024-10-16 17:49:00,35.32657,-80.84787,109.596054,38933.636,Truck 12_7751
Truck 12,2024-10-16 17:50:14,35.34546,-80.847928,58.0,38933.636,Truck 12_7751
Truck 12,2024-10-16 17:51:22,35.360416,-80.84239,90.605842,38933.636,Truck 12_7751
Truck 12,2024-10-16 17:53:25,35.388065,-80.84981,60.028382,38933.636,Truck 12_7751
Truck 12,2024-10-16 17:55:14,35.396454,-80.85438,41.681906,39286.375,Truck 12_7751
Truck 12,2024-10-16 17:55:14,35.396462,-80.854404,26.0,39286.375,Truck 12_7751
Truck 12,2024-10-16 17:57:11,35.4134,-80.85825,91.249578,39286.375,Truck 12_7751
Truck 12,2024-10-16 17:58:52,35.430817,-80.86677,47.47553,39286.375,Truck 12_7751
Truck 12,2024-10-16 18:00:14,35.445698,-80.868581,68.0,39220.236,Truck 12_7751
Truck 12,2024-10-16 18:01:06,35.457867,-80.873405,73.385904,39220.236,Truck 12_7751
Truck 12,2024-10-16 18:02:59,35.473362,-80.874794,37.336688,39220.236,Truck 12_7751
Truck 12,2024-10-16 18:05:07,35.49044,-80.87243,75.478046,39220.236,Truck 12_7751
Truck 12,2024-10-16 18:05:14,35.491648,-80.87184,44.0,39418.652,Truck 12_7751
Truck 12,2024-10-16 18:07:10,35.51553,-80.86536,103.158694,39418.652,Truck 12_7751
Truck 12,2024-10-16 18:09:00,35.54311,-80.859406,103.641496,39418.652,Truck 12_7751
Truck 12,2024-10-16 18:10:14,35.562292,-80.858627,68.0,39352.514,Truck 12_7751
Truck 12,2024-10-16 18:11:09,35.577175,-80.855675,104.768034,39352.514,Truck 12_7751
Truck 12,2024-10-16 18:12:35,35.5993,-80.85986,96.5604,39352.514,Truck 12_7751
Truck 12,2024-10-16 18:14:28,35.626854,-80.86149,109.43512,39352.514,Truck 12_7751
Truck 12,2024-10-16 18:15:14,35.639208,-80.863925,68.0,39220.236,Truck 12_7751
Truck 12,2024-10-16 18:16:22,35.657288,-80.86086,107.503912,39220.236,Truck 12_7751
Truck 12,2024-10-16 18:18:17,35.68708,-80.853294,109.43512,39220.236,Truck 12_7751
Truck 12,2024-10-16 18:20:14,35.717817,-80.856354,68.0,39286.375,Truck 12_7751
Truck 12,2024-10-16 18:20:21,35.719784,-80.85683,109.274186,39286.375,Truck 12_7751
Truck 12,2024-10-16 18:22:27,35.753082,-80.860886,91.249578,39286.375,Truck 12_7751
Truck 12,2024-10-16 18:24:25,35.78007,-80.86349,108.469516,39286.375,Truck 12_7751
Truck 12,2024-10-16 18:25:14,35.792836,-80.862319,67.0,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:26:31,35.8134,-80.86089,108.791384,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:28:31,35.846046,-80.85904,108.952318,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:30:34,35.878883,-80.86619,109.43512,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:32:27,35.907383,-80.85385,105.572704,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:34:36,35.94206,-80.85265,109.274186,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:35:14,35.95198,-80.849459,68.0,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:36:42,35.974243,-80.83849,109.274186,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:38:25,36.00145,-80.836044,109.113252,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:40:14,36.027841,-80.819963,67.0,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:40:42,36.035145,-80.818665,107.342978,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:42:42,36.06734,-80.82207,108.791384,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:44:34,36.096214,-80.81205,108.63045,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:45:14,36.106743,-80.813114,65.0,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:46:34,36.12697,-80.812454,105.089902,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:48:34,36.159245,-80.80785,107.342978,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:50:22,36.18818,-80.81189,102.514958,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:52:23,36.2202,-80.81174,105.089902,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:54:23,36.25197,-80.821236,107.342978,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:55:14,36.265422,-80.825162,67.0,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:56:20,36.282433,-80.8203,110.23979,39154.098,Truck 12_7751
Truck 12,2024-10-16 18:58:26,36.313686,-80.80256,102.836826,39154.098,Truck 12_7751
Truck 12,2024-10-16 19:00:14,36.340607,-80.794229,68.0,38933.636,Truck 12_7751
Truck 12,2024-10-16 19:00:41,36.34802,-80.79529,108.952318,38933.636,Truck 12_7751
Truck 12,2024-10-16 19:02:39,36.378437,-80.790245,107.82578,38933.636,Truck 12_7751
Truck 12,2024-10-16 19:04:39,36.410076,-80.781166,109.113252,38933.636,Truck 12_7751
Truck 12,2024-10-16 19:05:14,36.419276,-80.777919,68.0,38933.636,Truck 12_7751
Truck 12,2024-10-16 19:06:36,36.44131,-80.777336,109.756988,38933.636,Truck 12_7751
Truck 12,2024-10-16 19:08:41,36.46975,-80.75577,108.308582,38933.636,Truck 12_7751
Truck 12,2024-10-16 19:10:14,36.490621,-80.744796,59.0,38867.497,Truck 12_7751
Truck 12,2024-10-16 19:10:44,36.497116,-80.740776,108.147648,38867.497,Truck 12_7751
Truck 12,2024-10-16 19:12:49,36.52875,-80.74833,100.100948,38867.497,Truck 12_7751
Truck 12,2024-10-16 19:14:39,36.556587,-80.74293,110.400724,38867.497,Truck 12_7751
Truck 12,2024-10-16 19:15:14,36.565684,-80.744536,67.0,38867.497,Truck 12_7751
Truck 12,2024-10-16 19:16:49,36.58811,-80.74168,89.157436,38867.497,Truck 12_7751
Truck 12,2024-10-16 19:18:53,36.614056,-80.74001,93.663588,38867.497,Truck 12_7751
Truck 12,2024-10-16 19:20:14,36.630767,-80.725919,67.0,38801.358,Truck 12_7751
Truck 12,2024-10-16 19:20:41,36.635468,-80.71995,100.261882,38801.358,Truck 12_7751
Truck 12,2024-10-16 19:22:51,36.662746,-80.70898,109.113252,38801.358,Truck 12_7751
Truck 12,2024-10-16 19:24:27,36.684963,-80.72057,109.274186,38801.358,Truck 12_7751
Truck 12,2024-10-16 19:25:14,36.693397,-80.732253,65.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:26:49,36.716076,-80.7448,110.400724,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:28:40,36.73798,-80.76804,107.182044,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:30:14,36.756707,-80.785303,62.0,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:30:51,36.762024,-80.794914,106.860176,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:32:50,36.780148,-80.82582,100.422816,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:34:45,36.80365,-80.849236,101.710288,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:36:11,36.823856,-80.85224,98.008806,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:38:13,36.852943,-80.86268,103.963364,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:40:11,36.879036,-80.8722,75.478046,38580.896,Truck 12_7751
Truck 12,2024-10-16 19:40:14,36.879458,-80.872377,47.0,38514.757,Truck 12_7751
Truck 12,2024-10-16 19:42:11,36.90492,-80.87858,108.308582,38514.757,Truck 12_7751
Truck 12,2024-10-16 19:43:27,36.916103,-80.89475,0.0,38514.757,Truck 12_7751
Truck 18,2024-11-21 01:54:16,41.634434,-90.860016,11.00144824,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:54:34,41.634357,-90.86121,40.00336438,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:55:02,41.633133,-90.86734,92.00757714,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:55:19,41.633114,-90.87323,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:55:35,41.63311,-90.87913,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:55:46,41.633102,-90.88319,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:55:57,41.633106,-90.88722,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:56:14,41.633106,-90.89348,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:56:32,41.633106,-90.90011,112.00845466,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:56:49,41.633312,-90.90636,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:57:04,41.633633,-90.912224,112.00845466,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:57:27,41.634075,-90.920334,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:57:43,41.634396,-90.9262,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:57:53,41.63448,-90.92987,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:58:11,41.63426,-90.93649,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:58:16,41.6342,-90.93832,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:58:28,41.63402,-90.942726,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:58:39,41.63388,-90.9468,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:58:55,41.63369,-90.9527,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:59:01,41.6337,-90.95486,108.00763542,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:59:30,41.63371,-90.964714,104.00842552,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:59:41,41.633698,-90.96865,109.0086449,73568.257,Truck 18_19258
Truck 18,2024-11-21 01:59:51,41.633682,-90.97217,104.00842552,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:00:07,41.63369,-90.97785,109.0086449,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:00:17,41.63366,-90.98152,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:00:34,41.63365,-90.98773,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:00:45,41.633606,-90.99177,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:00:57,41.633602,-90.996216,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:01:07,41.633568,-90.99989,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:01:18,41.633537,-91.00397,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:01:23,41.63352,-91.00582,112.00845466,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:01:41,41.633495,-91.012436,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:01:58,41.633514,-91.018684,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:02:09,41.633595,-91.02271,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:02:26,41.634705,-91.028824,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:02:43,41.636086,-91.03484,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:02:53,41.63692,-91.03833,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:03:09,41.638268,-91.043945,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:03:24,41.63987,-91.04903,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:03:34,41.641018,-91.052765,109.0086449,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:03:46,41.641834,-91.05657,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:04:01,41.642483,-91.06204,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:04:16,41.643105,-91.06747,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:04:27,41.643562,-91.07145,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:04:44,41.64433,-91.07769,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:05:06,41.644672,-91.08573,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:05:22,41.644714,-91.091606,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:05:32,41.644726,-91.09528,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:05:55,41.64491,-91.103775,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:06:12,41.645042,-91.11003,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:06:22,41.645145,-91.11373,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:06:32,41.645237,-91.11742,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:06:50,41.645416,-91.12404,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:07:07,41.645565,-91.13032,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:07:23,41.645744,-91.1362,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:07:33,41.64585,-91.13989,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:07:39,41.64593,-91.14212,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:08:00,41.646145,-91.149826,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:08:17,41.64633,-91.15609,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:08:23,41.64639,-91.1583,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:08:33,41.646523,-91.16197,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:08:39,41.646755,-91.16417,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:08:49,41.647537,-91.16764,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:09:00,41.648678,-91.17139,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:09:16,41.65031,-91.17673,107.00823528,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:09:28,41.65155,-91.18064,106.00883514,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:09:39,41.652885,-91.1842,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:09:57,41.655106,-91.19006,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:10:07,41.65633,-91.19327,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:10:23,41.65761,-91.198875,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:10:35,41.65823,-91.20325,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:10:46,41.658802,-91.20725,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:10:51,41.659134,-91.20904,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:11:08,41.660004,-91.215195,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:11:24,41.660816,-91.22099,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:11:35,41.66137,-91.225,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:11:45,41.6619,-91.22859,110.00804504,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:11:57,41.66257,-91.2329,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:12:08,41.663147,-91.23687,112.00845466,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:12:18,41.66345,-91.24053,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:12:29,41.663498,-91.24459,111.00905452,73568.257,Truck 18_19258
Truck 18,2024-11-21 02:12:46,41.66353,-91.250824,111.00905452,73568.257,Truck 18_19258
